timestamp,open,close,high,low,volume
2013-01-24 16:00:00,19.1657898,19.5329898,19.5351624,19.1657898,22.33524785
2013-01-24 17:00:00,19.5329898,19.127754,19.5329898,18.6761898,48.61231915
2013-01-24 18:00:00,19.127754,18.36,19.194921,18.1581624,136.1025886
2013-01-24 19:00:00,18.36,17.748,18.57063,17.748,86.96583747
2013-01-24 20:00:00,17.748,16.524,17.748,16.524,32.45981692
2013-01-24 21:00:00,19.38,17.3550042,19.38,17.085,253.08475307
2013-01-24 22:00:00,17.3550042,17.489022,17.7540792,17.3550042,245.06257367
2013-01-24 23:00:00,17.489022,17.238,17.489022,17.238,4.25123796
2013-01-25 00:00:00,17.238,16.983,17.238,16.983,56.2
2013-01-25 01:00:00,16.983,16.3292718,16.983,15.8821752,44.3124231
2013-01-25 02:00:00,16.4952972,16.6259898,16.964691,16.4952972,103.15176141
2013-01-25 03:00:00,16.6259898,16.8511548,16.8511548,16.6259898,35.1564948
2013-01-25 04:00:00,16.8511548,16.868811,16.868811,16.8289698,24.3
2013-01-25 05:00:00,16.868811,16.868811,16.868811,16.868811,0.0
2013-01-25 06:00:00,16.868811,16.868811,16.868811,16.868811,0.0
2013-01-25 07:00:00,16.868811,16.868811,16.868811,16.868811,0.0
2013-01-25 08:00:00,16.868811,17.091069,17.091069,16.868811,13.0
2013-01-25 09:00:00,17.091069,17.10438,17.10438,17.0595,0.52987034
2013-01-25 10:00:00,17.10438,17.1604392,17.1604392,17.10438,373.01563153
2013-01-25 11:00:00,17.1604392,17.212857,17.212857,17.1604392,200.83270118
2013-01-25 12:00:00,17.212857,17.212857,17.212857,17.212857,0.0
2013-01-25 13:00:00,17.212857,17.2451298,17.34,17.212857,44.70520713
2013-01-25 14:00:00,17.2451298,17.5338,17.5409298,17.2451298,1.2512244
2013-01-25 15:00:00,17.5338,17.5148382,17.595,17.5148382,0.05371637
2013-01-25 16:00:00,17.5148382,17.74698,17.7829248,17.5148382,39.85589304
2013-01-25 17:00:00,17.74698,18.0322536,18.1419342,17.74698,1.20064936
2013-01-25 18:00:00,18.0322536,17.136,18.0322536,17.136,12.91000271
2013-01-25 19:00:00,17.136,17.6343822,17.6343822,17.136,30.0
2013-01-25 20:00:00,17.6343822,17.595,17.6343822,17.5134,6.6
2013-01-25 21:00:00,17.595,17.7378,17.8499898,17.595,62.5
2013-01-25 22:00:00,17.7378,17.7378,17.7378,17.7378,0.0
2013-01-25 23:00:00,17.7378,17.748,17.748,17.7378,50.0
2013-01-26 00:00:00,17.748,17.748,17.748,17.748,0.0
2013-01-26 01:00:00,17.748,17.381514,17.748,17.381514,2.3
2013-01-26 02:00:00,17.381514,17.381514,17.381514,17.381514,0.0
2013-01-26 03:00:00,17.381514,17.381514,17.381514,17.381514,0.0
2013-01-26 04:00:00,17.381514,17.3399898,17.381514,17.3399898,0.1
2013-01-26 05:00:00,17.3399898,17.3399898,17.3399898,17.3399898,0.0
2013-01-26 06:00:00,17.3399898,17.3399898,17.3399898,17.3399898,0.0
2013-01-26 07:00:00,17.3399898,17.1936402,17.3399898,17.120394,40.11
2013-01-26 08:00:00,17.1936402,17.3017908,17.3017908,17.1936402,25.1
2013-01-26 09:00:00,17.3017908,17.3017908,17.3017908,17.3017908,0.0
2013-01-26 10:00:00,17.3017908,17.2575228,17.3017908,17.2575228,0.01
2013-01-26 11:00:00,17.2575228,17.2176,17.2575228,17.2176,3.97241706
2013-01-26 12:00:00,17.2176,17.217498,17.2176,17.217498,27.7
2013-01-26 13:00:00,17.217498,17.217498,17.217498,17.217498,0.0
2013-01-26 14:00:00,17.217498,17.2073796,17.217498,17.2073796,2.0
2013-01-26 15:00:00,17.2073796,17.2073796,17.2073796,17.2073796,0.0
2013-01-26 16:00:00,17.2073796,17.442,17.442,17.2073796,134.77147213
2013-01-26 17:00:00,17.442,17.5337898,17.5337898,17.442,100.0672281
2013-01-26 18:00:00,17.5337898,17.532576,17.5337898,17.5032,25.63157765
2013-01-26 19:00:00,17.532576,17.532576,17.532576,17.532576,0.0
2013-01-26 20:00:00,17.532576,17.6061384,17.6061384,17.532576,1.33
2013-01-26 21:00:00,17.6061384,17.6765694,17.6765694,17.5134,103.2
2013-01-26 22:00:00,17.6765694,17.6765694,17.6765694,17.6765694,0.0
2013-01-26 23:00:00,17.6765694,18.0115272,18.0115272,17.6765694,101.38149225
2013-01-27 00:00:00,18.0115272,18.0115272,18.0115272,18.0115272,0.0
2013-01-27 01:00:00,18.0115272,17.8529274,18.0115272,17.8529274,10.0
2013-01-27 02:00:00,17.8529274,17.894115,17.894115,17.8529274,5.00481034
2013-01-27 03:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 04:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 05:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 06:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 07:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 08:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 09:00:00,17.894115,17.894115,17.894115,17.894115,0.0
2013-01-27 10:00:00,17.894115,17.646,17.894115,17.6459898,3.69
2013-01-27 11:00:00,17.646,17.646,17.646,17.646,0.0
2013-01-27 12:00:00,17.646,17.748,17.748,17.646,38.03
2013-01-27 13:00:00,17.748,17.952,17.952,17.748,25.08
2013-01-27 14:00:00,17.952,17.952,17.952,17.952,0.0
2013-01-27 15:00:00,17.952,18.1036128,18.1036128,17.952,0.001
2013-01-27 16:00:00,18.1036128,17.9928,18.1036128,17.9928,10.1249712
2013-01-27 17:00:00,17.9928,17.9928,17.9928,17.9928,0.0
2013-01-27 18:00:00,17.9928,18.1509,18.1956474,17.9928,0.4
2013-01-27 19:00:00,18.1509,18.1508898,18.1509,18.1508898,0.2
2013-01-27 20:00:00,18.1508898,18.1152,18.1508898,18.1152,3.0
2013-01-27 21:00:00,18.1152,18.1152,18.1152,18.1152,0.0
2013-01-27 22:00:00,18.1152,18.1152,18.1152,18.1152,0.0
2013-01-27 23:00:00,18.1152,18.2579898,18.29778,18.1152,2.3
2013-01-28 00:00:00,18.2579898,18.296352,18.296352,18.2376,2.3
2013-01-28 01:00:00,18.296352,18.2885898,18.296352,18.1662306,4.1
2013-01-28 02:00:00,18.2885898,18.2885898,18.2885898,18.2885898,0.0
2013-01-28 03:00:00,18.2885898,18.2885898,18.2885898,18.2885898,0.0
2013-01-28 04:00:00,18.2885898,18.2885898,18.2885898,18.2885898,0.0
2013-01-28 05:00:00,18.2885898,18.2885898,18.2885898,18.2885898,0.0
2013-01-28 06:00:00,18.2885898,18.2885898,18.2885898,18.2885898,0.0
2013-01-28 07:00:00,18.2885898,18.309,18.3375498,18.2885898,10.19102216
2013-01-28 08:00:00,18.309,18.3599898,18.36,18.309,23.0527917
2013-01-28 09:00:00,18.3599898,18.47322,18.47322,18.3599898,68.3048
2013-01-28 10:00:00,18.47322,18.4926,18.4926,18.47322,2.0
2013-01-28 11:00:00,18.4926,18.5135916,18.58644,18.4926,3.02
2013-01-28 12:00:00,18.5135916,18.5135916,18.5135916,18.5135916,0.0
2013-01-28 13:00:00,18.5135916,18.5135916,18.5135916,18.5135916,0.0
2013-01-28 14:00:00,18.5135916,18.5129898,18.564,18.5129898,3.59781282
2013-01-28 15:00:00,18.5129898,18.4599498,18.5129898,18.4599498,0.0356
2013-01-28 16:00:00,18.4599498,18.4599498,18.4599498,18.4599498,0.0
2013-01-28 17:00:00,18.4599498,18.7984674,18.7984674,18.4599498,258.85135199
2013-01-28 18:00:00,18.7984674,18.8189796,18.8189796,18.7567698,17.4077119
2013-01-28 19:00:00,18.8189796,18.9719898,18.9719898,18.8189796,142.7
2013-01-28 20:00:00,18.9719898,18.9719898,18.9719898,18.9719898,0.0
2013-01-28 21:00:00,18.9719898,18.9719898,18.9719898,18.9719898,0.0
2013-01-28 22:00:00,18.9719898,18.9719898,18.9719898,18.9719898,0.0
2013-01-28 23:00:00,18.9719898,19.176,19.2321,18.9719898,48.13475208
2013-01-29 00:00:00,19.176,19.1984502,19.2248478,19.1759898,2.5
2013-01-29 01:00:00,19.1984502,19.1454102,19.1984502,19.1454102,1.41
2013-01-29 02:00:00,19.1454102,19.1454102,19.1454102,19.1454102,0.0
2013-01-29 03:00:00,19.1454102,19.2777858,19.2777858,19.1454102,12.63035796
2013-01-29 04:00:00,19.2777858,19.2757254,19.2777858,19.2677592,2.0
2013-01-29 05:00:00,19.2757254,19.2882,19.2882,19.2757254,2.0
2013-01-29 06:00:00,19.2882,19.2882,19.2882,19.2882,0.0
2013-01-29 07:00:00,19.2882,19.6388352,19.6859898,19.2882,3.95500029
2013-01-29 08:00:00,19.6388352,19.6134066,19.6388352,19.6134066,5.0
2013-01-29 09:00:00,19.6134066,20.0838,20.0838,19.6134066,6.0
2013-01-29 10:00:00,20.0838,19.8847572,20.0838,19.8847572,1.3675195
2013-01-29 11:00:00,19.8847572,19.6650594,19.8847572,19.6650594,2.3306492
2013-01-29 12:00:00,19.6650594,19.4503698,19.6650594,19.227,17.18160814
2013-01-29 13:00:00,19.3183206,19.3695756,19.3695756,19.3183206,25.0
2013-01-29 14:00:00,19.3695756,19.84818,19.8777294,19.3695756,46.47467284
2013-01-29 15:00:00,19.84818,19.84818,19.84818,19.84818,0.0
2013-01-29 16:00:00,19.84818,19.84818,19.84818,19.84818,0.0
2013-01-29 17:00:00,19.84818,19.84818,19.84818,19.84818,0.0
2013-01-29 18:00:00,19.84818,19.84818,19.84818,19.84818,0.0
2013-01-29 19:00:00,19.84818,19.8797694,19.941,19.84818,9.33811151
2013-01-29 20:00:00,19.8797694,19.6655592,19.8797694,19.6554,36.00481296
2013-01-29 21:00:00,19.6655592,19.5533898,19.6655592,19.5533898,2.0
2013-01-29 22:00:00,19.5533898,19.73802,19.7879898,19.5533898,34.0
2013-01-29 23:00:00,19.73802,19.9379196,19.9379196,19.73802,3.36
2013-01-30 00:00:00,19.9379196,19.637652,19.9399698,19.637652,37.6
2013-01-30 01:00:00,19.637652,19.863225,19.863225,19.637652,0.6
2013-01-30 02:00:00,19.863225,19.863225,19.863225,19.863225,0.0
2013-01-30 03:00:00,19.863225,19.863225,19.863225,19.863225,0.0
2013-01-30 04:00:00,19.863225,19.6524318,19.863225,19.6524318,25.0
2013-01-30 05:00:00,19.6524318,19.6524318,19.6524318,19.6524318,0.0
2013-01-30 06:00:00,19.6524318,19.788,19.788,19.6524318,0.0059228
2013-01-30 07:00:00,19.788,19.788,19.788,19.788,0.0
2013-01-30 08:00:00,19.788,19.788,19.788,19.788,0.0
2013-01-30 09:00:00,19.788,19.788,19.788,19.788,0.0
2013-01-30 10:00:00,19.788,19.788,19.788,19.788,0.0
2013-01-30 11:00:00,19.788,19.788,19.788,19.788,0.0
2013-01-30 12:00:00,19.788,19.635,19.788,19.635,16.0
2013-01-30 13:00:00,19.635,19.635,19.635,19.635,0.0
2013-01-30 14:00:00,19.635,19.635,19.635,19.635,0.0
2013-01-30 15:00:00,19.635,19.9919694,19.9919694,19.635,0.7727728
2013-01-30 16:00:00,19.9919694,19.9462734,19.9919694,19.9409898,0.07189556
2013-01-30 17:00:00,19.9462734,20.056617,20.056617,19.9462734,13.41025558
2013-01-30 18:00:00,20.056617,20.056617,20.056617,20.056617,0.0
2013-01-30 19:00:00,20.056617,20.056617,20.056617,20.056617,0.0
2013-01-30 20:00:00,20.056617,20.0837898,20.1654,20.056617,84.01003423
2013-01-30 21:00:00,20.0837898,20.0591568,20.0837898,19.9818,14.10178491
2013-01-30 22:00:00,20.0591568,20.1756,20.1763038,20.059116,22.74596185
2013-01-30 23:00:00,20.1756,20.1449898,20.1756,20.1449898,0.01273846
2013-01-31 00:00:00,20.1449898,20.2468266,20.2468266,20.0848302,2.29879747
2013-01-31 01:00:00,20.2468266,20.145,20.2468266,20.145,0.82
2013-01-31 02:00:00,20.145,20.145,20.145,20.145,0.0
2013-01-31 03:00:00,20.145,20.145,20.145,20.145,0.0
2013-01-31 04:00:00,20.145,20.2929,20.2929,20.145,7.72
2013-01-31 05:00:00,20.2929,20.2929,20.2929,20.2368,3.8
2013-01-31 06:00:00,20.2929,20.298,20.298,20.2929,55.62882247
2013-01-31 07:00:00,20.298,20.2928898,20.298,20.2673898,25.07730428
2013-01-31 08:00:00,20.2928898,20.8079898,20.8079898,20.2928898,582.52289958
2013-01-31 09:00:00,20.8079898,20.9099898,21.07116,20.618637,51.27423064
2013-01-31 10:00:00,20.9099898,20.9304,21.12216,20.8589898,19.83879243
2013-01-31 11:00:00,20.9304,21.0318492,21.1642452,20.8998,9.08336301
2013-01-31 12:00:00,21.0318492,21.0119694,21.0318492,20.7978,45.03
2013-01-31 13:00:00,21.0119694,20.7264,21.0899382,20.7264,32.0
2013-01-31 14:00:00,20.7264,21.0933858,21.0935898,20.7264,28.26806277
2013-01-31 15:00:00,21.0933756,21.6852,21.6852,21.0364698,223.2948787
2013-01-31 16:00:00,21.6852,21.6954,21.6954,21.2976,225.6705439
2013-01-31 17:00:00,21.6954,21.6954,21.6954,21.6954,0.0
2013-01-31 18:00:00,21.6954,21.726,21.726,21.1548,293.89308659
2013-01-31 19:00:00,21.726,21.6495918,21.726,21.471,4.5196988
2013-01-31 20:00:00,21.6495918,21.5729898,21.6647898,21.522,62.41386143
2013-01-31 21:00:00,21.5729898,20.9915898,21.5729898,20.9915898,25.237264
2013-01-31 22:00:00,20.9915898,21.0109596,21.0109698,20.9915898,83.7
2013-01-31 23:00:00,21.0109596,21.0594198,21.0594198,21.0109596,15.0
2013-02-01 00:00:00,21.0594198,21.1281678,21.29658,20.8182,569.65015045
2013-02-01 01:00:00,21.1281678,21.1281678,21.1281678,21.1281678,0.0
2013-02-01 02:00:00,21.1281678,21.1281678,21.1281678,21.1281678,0.0
2013-02-01 03:00:00,21.1281678,21.1281678,21.1281678,21.1281678,0.0
2013-02-01 04:00:00,21.1281678,21.1281678,21.1281678,21.1281678,0.0
2013-02-01 05:00:00,21.1281678,21.4199898,21.4199898,21.1281678,100.0
2013-02-01 06:00:00,21.4199898,21.4199898,21.48018,21.4199898,100.1575
2013-02-01 07:00:00,21.4199898,21.4199898,21.4199898,21.4199898,0.0
2013-02-01 08:00:00,21.4199898,21.205698,21.4199898,21.205698,3.0
2013-02-01 09:00:00,21.205698,21.205698,21.205698,21.205698,0.0
2013-02-01 10:00:00,21.205698,21.2109,21.2109,21.205698,4.0
2013-02-01 11:00:00,21.2109,21.2109,21.2109,21.2109,0.0
2013-02-01 12:00:00,21.2109,21.2109,21.2109,21.2109,0.0
2013-02-01 13:00:00,21.1139898,21.1139898,21.1139898,21.1139898,0.02814102
2013-02-01 14:00:00,21.1139898,21.205698,21.2159796,21.1139898,5.7
2013-02-01 15:00:00,21.205698,21.205698,21.205698,21.205698,0.0
2013-02-01 16:00:00,21.205698,21.1142448,21.2262102,21.1142448,0.47325399
2013-02-01 17:00:00,21.1142448,21.1142448,21.1142448,21.1142448,0.0
2013-02-01 18:00:00,21.1142448,21.470796,21.470796,21.1142448,0.39800369
2013-02-01 19:00:00,21.470796,21.470796,21.470796,21.470796,0.0
2013-02-01 20:00:00,21.470796,21.470796,21.470796,21.470796,0.0
2013-02-01 21:00:00,21.470796,21.318,21.470796,21.251445,6.45464481
2013-02-01 22:00:00,21.318,20.9406,21.318,20.9406,120.0
2013-02-01 23:00:00,20.9406,20.8539102,20.9406,20.8539102,11.0
2013-02-02 00:00:00,20.8539102,20.7162,20.8539102,19.98040196,0.00553953
2013-02-02 01:00:00,20.7264,20.7118548,20.7549396,20.7118548,100.2
2013-02-02 02:00:00,20.7118548,20.7118548,20.7118548,20.7118548,0.0
2013-02-02 03:00:00,20.7118548,20.7118548,20.7118548,20.7118548,0.0
2013-02-02 04:00:00,20.7118548,20.7118548,20.7118548,20.7118548,0.0
2013-02-02 05:00:00,20.7118548,20.7118548,20.7118548,20.7118548,0.0
2013-02-02 06:00:00,20.7118548,20.7118548,20.7118548,20.7118548,0.0
2013-02-02 07:00:00,20.655,19.992,20.655,19.992,320.33390854
2013-02-02 08:00:00,19.788,19.5329898,19.788,18.972,289.79155826
2013-02-02 09:00:00,19.5329898,20.094,20.094,19.24434,960.0
2013-02-02 10:00:00,20.094,19.6758,20.094,19.6758,0.00025967
2013-02-02 11:00:00,19.6758,19.9341252,19.9341252,19.6758,285.45855897
2013-02-02 12:00:00,19.9341252,20.196,20.196,19.9341252,0.10786533
2013-02-02 13:00:00,20.196,20.196,20.196,20.196,0.0
2013-02-02 14:00:00,20.196,20.1959796,20.196,20.1959796,1.0
2013-02-02 15:00:00,20.1959796,20.086758,20.1959796,20.086758,4.052
2013-02-02 16:00:00,20.086758,20.2776,20.2776,20.086758,1.00905104
2013-02-02 17:00:00,20.2776,20.4509898,20.4509898,20.2776,51.515
2013-02-02 18:00:00,20.4,20.4917898,20.502,20.3997858,155.05676634
2013-02-02 19:00:00,20.4917898,20.101701,20.4917898,19.8100014,55.30024655
2013-02-02 20:00:00,20.101701,20.101701,20.101701,20.101701,0.0
2013-02-02 21:00:00,20.101701,20.0884512,20.101701,20.0634,100.13693588
2013-02-02 22:00:00,20.0884512,20.0884512,20.0884512,20.0884512,0.0
2013-02-02 23:00:00,20.0884512,20.0884512,20.0884512,20.0884512,0.0
2013-02-03 00:00:00,20.0884512,20.0884512,20.0884512,20.0884512,0.0
2013-02-03 01:00:00,20.0884512,20.5529898,20.5529898,20.0884512,71.18835275
2013-02-03 02:00:00,20.5529898,20.49996,20.5529898,20.4144636,2.20231506
2013-02-03 03:00:00,20.49996,20.49996,20.49996,20.49996,4.1
2013-02-03 04:00:00,20.49996,20.4,20.49996,20.4,10.34185053
2013-02-03 05:00:00,20.4,20.4,20.4,20.4,0.0
2013-02-03 06:00:00,20.4,20.4,20.4,20.4,0.0
2013-02-03 07:00:00,20.4,20.4,20.4,20.4,0.0
2013-02-03 08:00:00,20.4,20.4,20.4,20.4,0.0
2013-02-03 09:00:00,20.4,20.4,20.4,20.4,0.0
2013-02-03 10:00:00,20.4,20.400102,20.400102,20.4,10.0
2013-02-03 11:00:00,20.400102,20.4254898,20.4254898,20.400102,17.0
2013-02-03 12:00:00,20.4254898,20.5019796,20.5019796,20.4254898,10.0
2013-02-03 13:00:00,20.5019796,20.3897898,20.5019796,20.3897898,0.98
2013-02-03 14:00:00,20.3897898,20.3897898,20.3897898,20.3897898,0.0
2013-02-03 15:00:00,20.3897898,20.3897898,20.3897898,20.3897898,0.0
2013-02-03 16:00:00,20.3897898,20.3897898,20.3897898,20.3897898,0.0
2013-02-03 17:00:00,20.3897898,20.7793992,20.7793992,20.3897898,39.01786394
2013-02-03 18:00:00,21.0936,21.0936,21.0936,21.0936,5.69544635
2013-02-03 19:00:00,21.0936,21.1281474,21.1548,20.9719242,39.61939411
2013-02-03 20:00:00,21.1281474,20.91,21.1281474,20.90796,40.7018
2013-02-03 21:00:00,20.91,20.91,20.9997396,20.91,59.65923966
2013-02-03 22:00:00,20.91,21.215898,21.215898,20.91,81.0
2013-02-03 23:00:00,21.215898,21.2052186,21.215898,21.2052186,4.0
2013-02-04 00:00:00,21.2052186,21.0425898,21.2052186,21.012,3.78151908
2013-02-04 01:00:00,21.0425898,21.0425898,21.0425898,21.0425898,0.0
2013-02-04 02:00:00,21.0425898,21.0425898,21.0425898,21.0425898,0.0
2013-02-04 03:00:00,21.0108474,21.3394098,21.3394302,21.0108474,0.26139
2013-02-04 04:00:00,21.3394098,21.3394404,21.3394404,21.2598498,0.4004
2013-02-04 05:00:00,21.3394404,21.3179898,21.3394404,21.3179898,5.27287943
2013-02-04 06:00:00,21.3179898,21.3179898,21.3179898,21.3179898,0.0
2013-02-04 07:00:00,21.3179898,21.369,21.369,21.3179898,4.00000009
2013-02-04 08:00:00,21.369,21.216,21.369,21.216,10.161
2013-02-04 09:00:00,21.216,21.216,21.216,21.216,0.0
2013-02-04 10:00:00,21.216,21.216,21.216,21.216,0.0
2013-02-04 11:00:00,21.216,21.216,21.216,21.216,0.0
2013-02-04 12:00:00,21.216,20.86308,21.216,20.807949,61.0
2013-02-04 13:00:00,20.86308,20.89878,20.8998,20.86308,9.748
2013-02-04 14:00:00,20.89878,20.859,20.89878,20.859,1.0
2013-02-04 15:00:00,20.859,20.757,20.859,20.757,1.0
2013-02-04 16:00:00,20.757,20.655,20.757,20.655,0.0070368
2013-02-04 17:00:00,20.655,20.655,20.655,20.655,0.0
2013-02-04 18:00:00,20.655,20.655,20.655,20.655,0.0
2013-02-04 19:00:00,20.655,20.7569898,20.7569898,20.655,0.002
2013-02-04 20:00:00,20.7569898,20.655,20.7569898,20.5614456,20.24133533
2013-02-04 21:00:00,20.655,20.502,20.6855898,20.502,176.61120823
2013-02-04 22:00:00,20.4816,20.582886,20.582886,20.3999898,141.64
2013-02-04 23:00:00,20.582886,20.9089596,20.9089596,20.5703196,47.20604289
2013-02-05 00:00:00,20.8998,20.961,20.961,20.8998,217.81681027
2013-02-05 01:00:00,20.961,20.961,20.961,20.961,0.0
2013-02-05 02:00:00,20.961,20.961,20.961,20.961,0.0
2013-02-05 03:00:00,20.961,21.0528,21.0528,20.961,0.31564978
2013-02-05 04:00:00,21.0528,21.0528,21.0528,21.0528,0.0
2013-02-05 05:00:00,21.0528,21.0528,21.0528,21.0528,0.0
2013-02-05 06:00:00,21.0528,20.8998102,21.0528,20.8998102,7.1
2013-02-05 07:00:00,20.8998102,20.8998102,20.8998102,20.8998102,0.0
2013-02-05 08:00:00,20.8998102,20.8998102,20.8998102,20.8998102,0.0
2013-02-05 09:00:00,20.8998102,20.8998102,20.8998102,20.8998102,0.0
2013-02-05 10:00:00,20.8998102,20.8998102,20.8998102,20.8998102,0.0
2013-02-05 11:00:00,20.8998102,20.8998102,20.8998102,20.8998102,0.0
2013-02-05 12:00:00,20.8998102,21.0629898,21.0629898,20.8883352,10.0
